sequence,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,timestamp
183,-159.73,-146.2,-143.81,-200.87,0,0,0, 01:49:50.143,1.55E+12
184,71.79,36.06,62.29,-168.2,0,0,0, 01:49:50.143,1.55E+12
185,-36.69,-27.61,-31.41,-207.82,0,0,0, 01:49:50.157,1.55E+12
186,-213.09,-182.65,-185.52,-222.26,0,0,0, 01:49:50.157,1.55E+12
187,15.82,-13.56,13.7,-167.85,0,0,0, 01:49:50.173,1.55E+12
188,46.7,36.16,40.6,-190.42,0,0,0, 01:49:50.173,1.55E+12
189,-180.06,-142.38,-150.98,-210.04,0,0,0, 01:49:50.175,1.55E+12
190,-80.43,-90.19,-78.15,-180.64,0,0,0, 01:49:50.175,1.55E+12
191,88.7,60.81,60.6,-177.28,0,0,0, 01:49:50.187,1.55E+12
192,-132.38,-108.43,-120.82,-226.11,0,0,0, 01:49:50.187,1.55E+12
193,-167.89,-152.85,-154.29,-201.53,0,0,0, 01:49:50.203,1.55E+12
194,70.59,41.92,52.83,-175.72,0,0,0, 01:49:50.203,1.55E+12
195,-27.55,-19.5,-29.58,-192.66,0,0,0, 01:49:50.203,1.55E+12
196,-212.53,-178.66,-180.94,-214.53,0,0,0, 01:49:50.203,1.55E+12
197,9.16,-15.42,-1.62,-177.41,0,0,0, 01:49:50.234,1.55E+12
198,50.43,42.2,35.09,-187.77,0,0,0, 01:49:50.234,1.55E+12
199,-196.31,-155.34,-167.97,-215.29,0,0,0, 01:49:50.237,1.55E+12
200,-84.28,-87.25,-82.96,-196.73,0,0,0, 01:49:50.237,1.55E+12
0,86.26,65.84,74.77,-184.08,0,0,0, 01:49:50.237,1.55E+12
1,-131.37,-100.03,-104.38,-204.91,0,0,0, 01:49:50.240,1.55E+12
2,-164.98,-147.22,-147.33,-198.51,0,0,0, 01:49:50.240,1.55E+12
3,78.4,54.79,58.04,-160.26,0,0,0, 01:49:50.246,1.55E+12
4,-46.9,-40.85,-52.52,-219.18,0,0,0, 01:49:50.246,1.55E+12
5,-217.62,-184.31,-192.77,-212.35,0,0,0, 01:49:50.263,1.55E+12
6,25.7,1.18,22.67,-164.56,0,0,0, 01:49:50.263,1.55E+12
7,40.27,29.7,27.06,-187.78,0,0,0, 01:49:50.278,1.55E+12
8,-188.5,-151.35,-158.02,-212,0,0,0, 01:49:50.278,1.55E+12
9,-75.59,-86.03,-75.47,-185.09,0,0,0, 01:49:50.281,1.55E+12
10,83.24,56.98,69.8,-176.27,0,0,0, 01:49:50.281,1.55E+12
11,-133.6,-102.57,-114.19,-209.86,0,0,0, 01:49:50.293,1.55E+12
12,-160.23,-151.87,-142.94,-200.1,0,0,0, 01:49:50.293,1.55E+12
13,74.84,38.86,57,-179.12,0,0,0, 01:49:50.307,1.55E+12
14,-38.56,-32.4,-37.18,-204.35,0,0,0, 01:49:50.307,1.55E+12
15,-206.99,-174.19,-187.03,-203.04,0,0,0, 01:49:50.310,1.55E+12
16,13.08,-12.61,-7.27,-172.18,0,0,0, 01:49:50.310,1.55E+12
17,48.55,32.63,33.31,-186.01,0,0,0, 01:49:50.322,1.55E+12
18,-190.32,-158.96,-157.86,-214.41,0,0,0, 01:49:50.322,1.55E+12
19,-72.2,-76.44,-67.15,-174.9,0,0,0, 01:49:50.337,1.55E+12
20,91.12,61.76,71.32,-180.53,0,0,0, 01:49:50.337,1.55E+12
21,-125.52,-100.25,-114.33,-230.5,0,0,0, 01:49:50.339,1.55E+12
22,-166.1,-157.66,-153.63,-215.06,0,0,0, 01:49:50.339,1.55E+12
23,74.43,36.32,51.42,-162.58,0,0,0, 01:49:50.352,1.55E+12
24,-30.78,-19.41,-26.83,-188.63,0,0,0, 01:49:50.352,1.55E+12
25,-213.85,-179.87,-199.33,-210.02,0,0,0, 01:49:50.367,1.55E+12
26,16.33,-4.46,6.58,-164.33,0,0,0, 01:49:50.367,1.55E+12
27,50.61,40.56,40.21,-185.51,0,0,0, 01:49:50.368,1.55E+12
28,-197.22,-156.76,-177.65,-211.12,0,0,0, 01:49:50.368,1.55E+12
29,-73.78,-78.3,-74.16,-180.14,0,0,0, 01:49:50.382,1.55E+12
30,90.43,67.91,66.91,-176.98,0,0,0, 01:49:50.382,1.55E+12
31,-134.58,-109.37,-123.26,-216.76,0,0,0, 01:49:50.397,1.55E+12
32,-163.79,-144.67,-138.17,-181.42,0,0,0, 01:49:50.397,1.55E+12
33,77.21,50.91,64.71,-161.21,0,0,0, 01:49:50.398,1.55E+12
34,-45.83,-33.65,-34.07,-207.18,0,0,0, 01:49:50.398,1.55E+12
35,-202.52,-173.29,-172.35,-195.01,0,0,0, 01:49:50.412,1.55E+12
36,15.07,-12.67,6.68,-174.13,0,0,0, 01:49:50.412,1.55E+12
37,44.48,30.5,31.44,-179.21,0,0,0, 01:49:50.427,1.55E+12
38,-194.05,-154.77,-166.16,-207.04,0,0,0, 01:49:50.427,1.55E+12
39,-67.09,-72.71,-57.25,-174.06,0,0,0, 01:49:50.428,1.55E+12
40,85.17,56.8,70.62,-168.67,0,0,0, 01:49:50.428,1.55E+12
41,-133.14,-101.21,-114.89,-214.07,0,0,0, 01:49:50.442,1.55E+12
42,-171.77,-159.6,-153.66,-219.55,0,0,0, 01:49:50.442,1.55E+12
43,62,28.05,45.24,-183.22,0,0,0, 01:49:50.474,1.55E+12
44,-53.39,-43.69,-42.27,-215.6,0,0,0, 01:49:50.474,1.55E+12
45,-220.39,-191,-195.22,-226.58,0,0,0, 01:49:50.475,1.55E+12
46,4.54,-18.04,-2.52,-178.63,0,0,0, 01:49:50.475,1.55E+12
47,54.06,45.65,44.21,-179.02,0,0,0, 01:49:50.476,1.55E+12
48,-179.58,-141.57,-150.1,-194.25,0,0,0, 01:49:50.476,1.55E+12
49,-73.19,-74.34,-68.91,-180.51,0,0,0, 01:49:50.476,1.55E+12
50,100.81,66.39,89.54,-165.14,0,0,0, 01:49:50.476,1.55E+12
51,-124.05,-98.28,-106.53,-192.61,0,0,0, 01:49:50.487,1.55E+12
52,-162.42,-146.78,-148.82,-188.92,0,0,0, 01:49:50.487,1.55E+12
53,74.91,46.39,58.31,-166.29,0,0,0, 01:49:50.502,1.55E+12
54,-43.2,-24.76,-31.85,-195.4,0,0,0, 01:49:50.502,1.55E+12
55,-210.53,-179.42,-185.78,-204.91,0,0,0, 01:49:50.517,1.55E+12
56,19.65,-2.58,13.94,-165.69,0,0,0, 01:49:50.517,1.55E+12
57,47,40.87,41.52,-179.66,0,0,0, 01:49:50.519,1.55E+12
58,-196.85,-162.34,-163.81,-209.14,0,0,0, 01:49:50.519,1.55E+12
59,-73.48,-84.41,-65.18,-180.37,0,0,0, 01:49:50.532,1.55E+12
60,93.95,67.95,76.64,-167.11,0,0,0, 01:49:50.532,1.55E+12
61,-136.39,-105.89,-115.49,-203.62,0,0,0, 01:49:50.547,1.55E+12
62,-156.83,-148.23,-136.58,-186.49,0,0,0, 01:49:50.547,1.55E+12
63,76.46,49.41,61.72,-168.98,0,0,0, 01:49:50.548,1.55E+12
64,-48.9,-39.44,-37.72,-196.28,0,0,0, 01:49:50.548,1.55E+12
65,-209.37,-177.64,-183.59,-205.64,0,0,0, 01:49:50.562,1.55E+12
66,21.94,-3.79,17.42,-172.74,0,0,0, 01:49:50.562,1.55E+12
67,31.32,20.32,21.49,-208.06,0,0,0, 01:49:50.579,1.55E+12
68,-195.85,-156.52,-174.53,-209.37,0,0,0, 01:49:50.579,1.55E+12
69,-71.32,-81.94,-68.76,-181.6,0,0,0, 01:49:50.581,1.55E+12
70,92.23,62.18,75.11,-166.72,0,0,0, 01:49:50.581,1.55E+12
71,-133.57,-103.64,-118.45,-202.08,0,0,0, 01:49:50.591,1.55E+12
72,-156.48,-144.79,-139.95,-189.77,0,0,0, 01:49:50.591,1.55E+12
73,74.28,47.56,64.59,-156.97,0,0,0, 01:49:50.607,1.55E+12
74,-45.37,-29.42,-39.38,-203.71,0,0,0, 01:49:50.607,1.55E+12
75,-205.6,-172.86,-183.51,-211.48,0,0,0, 01:49:50.609,1.55E+12
76,14.79,-4.65,7.42,-165.03,0,0,0, 01:49:50.609,1.55E+12
77,39.29,30.7,31.56,-178.17,0,0,0, 01:49:50.622,1.55E+12
78,-195.94,-159.12,-169.58,-214.4,0,0,0, 01:49:50.622,1.55E+12
79,-71.98,-74.84,-60.16,-165.16,0,0,0, 01:49:50.638,1.55E+12
80,85.49,63.76,73.98,-174.01,0,0,0, 01:49:50.638,1.55E+12
81,-127.55,-91.39,-110.78,-204.93,0,0,0, 01:49:50.639,1.55E+12
82,-171.64,-150.34,-160.35,-211.29,0,0,0, 01:49:50.639,1.55E+12
83,75.77,43.1,67.25,-163.29,0,0,0, 01:49:50.652,1.55E+12
84,-38.29,-30.85,-31.05,-198.66,0,0,0, 01:49:50.652,1.55E+12
85,-213.38,-181.86,-186.14,-212.67,0,0,0, 01:49:50.668,1.55E+12
86,15.17,-11.63,4.23,-175.99,0,0,0, 01:49:50.668,1.55E+12
87,42.8,28.69,42.84,-191.78,0,0,0, 01:49:50.668,1.55E+12
88,-197.48,-159.75,-165.55,-215.88,0,0,0, 01:49:50.668,1.55E+12
89,-75.17,-81.34,-72.49,-189.8,0,0,0, 01:49:50.683,1.55E+12
90,87.19,64.29,74.93,-177.61,0,0,0, 01:49:50.683,1.55E+12
91,-139.13,-108.56,-128.67,-217.05,0,0,0, 01:49:50.697,1.55E+12
92,-156.82,-139.37,-137.28,-182.31,0,0,0, 01:49:50.697,1.55E+12
93,83.51,50.03,74.43,-169.39,0,0,0, 01:49:50.713,1.55E+12
94,-48.44,-33.11,-42.04,-203.6,0,0,0, 01:49:50.713,1.55E+12
95,-205.72,-180.67,-174.73,-203.02,0,0,0, 01:49:50.718,1.55E+12
96,25.45,2.82,20.8,-167.56,0,0,0, 01:49:50.718,1.55E+12
97,44.25,33.87,34.99,-183.34,0,0,0, 01:49:50.719,1.55E+12
98,-200.38,-161.67,-182.68,-216.05,0,0,0, 01:49:50.719,1.55E+12
99,-78.96,-79.89,-65.86,-191.64,0,0,0, 01:49:50.727,1.55E+12
100,89.18,67.51,73.3,-177.03,0,0,0, 01:49:50.727,1.55E+12
101,-135.29,-108.12,-117.09,-209.83,0,0,0, 01:49:50.742,1.55E+12
102,-155.94,-137.24,-150.13,-198.28,0,0,0, 01:49:50.742,1.55E+12
103,75.6,45.72,58.9,-160.76,0,0,0, 01:49:50.758,1.55E+12
104,-50.94,-28.58,-40.14,-196.38,0,0,0, 01:49:50.758,1.55E+12
105,-201.96,-162.96,-168.68,-197.94,0,0,0, 01:49:50.761,1.55E+12
106,17.6,-0.24,18.5,-168.46,0,0,0, 01:49:50.761,1.55E+12
107,38.33,32.63,33.99,-191.42,0,0,0, 01:49:50.788,1.55E+12
108,-198.03,-163.2,-177.32,-221.57,0,0,0, 01:49:50.788,1.55E+12
109,-64.74,-74.39,-68.9,-170.27,0,0,0, 01:49:50.791,1.55E+12
110,81.94,60.48,69.95,-179.5,0,0,0, 01:49:50.791,1.55E+12
111,-134.84,-103.04,-114.39,-201.43,0,0,0, 01:49:50.792,1.55E+12
112,-150.57,-140.97,-136.76,-180.59,0,0,0, 01:49:50.792,1.55E+12
113,92.77,58.14,78.18,-152.28,0,0,0, 01:49:50.802,1.55E+12
114,-42.77,-34.16,-46.17,-194.75,0,0,0, 01:49:50.802,1.55E+12
115,-203.73,-174.27,-179.19,-200.79,0,0,0, 01:49:50.817,1.55E+12
116,23.97,1.65,17.48,-158.86,0,0,0, 01:49:50.817,1.55E+12
117,35.49,26.13,21.86,-207.86,0,0,0, 01:49:50.820,1.55E+12
118,-205.97,-165.27,-172.74,-214.52,0,0,0, 01:49:50.820,1.55E+12
119,-50.82,-60.55,-57.09,-154.87,0,0,0, 01:49:50.832,1.55E+12
120,89.69,65.47,75.03,-169.21,0,0,0, 01:49:50.832,1.55E+12
121,-149.17,-115.84,-127.55,-223.89,0,0,0, 01:49:50.847,1.55E+12
122,-160.83,-144.18,-150.34,-200.6,0,0,0, 01:49:50.847,1.55E+12
123,82.15,51.32,64.95,-177.56,0,0,0, 01:49:50.849,1.55E+12
124,-59.86,-49.95,-62.39,-219.75,0,0,0, 01:49:50.849,1.55E+12
125,-217.01,-182.45,-191.12,-229.3,0,0,0, 01:49:50.862,1.55E+12
126,15.2,-6.03,14.71,-192.17,0,0,0, 01:49:50.862,1.55E+12
127,37.69,29.85,27.08,-202.06,0,0,0, 01:49:50.877,1.55E+12
128,-206.43,-168.1,-183.91,-231.75,0,0,0, 01:49:50.877,1.55E+12
129,-65.73,-67.92,-54.95,-182.92,0,0,0, 01:49:50.880,1.55E+12
130,78.77,56.39,56.28,-188.07,0,0,0, 01:49:50.880,1.55E+12
131,-142.89,-112.88,-125.07,-222.35,0,0,0, 01:49:50.892,1.55E+12
132,-159.92,-147.76,-149.95,-202.27,0,0,0, 01:49:50.892,1.55E+12
133,74.05,46.01,56.89,-182.44,0,0,0, 01:49:50.907,1.55E+12
134,-60.48,-46.38,-57.13,-222.62,0,0,0, 01:49:50.907,1.55E+12
135,-209.59,-185.04,-187.21,-217.67,0,0,0, 01:49:50.910,1.55E+12
136,15.17,-2.42,15.27,-180.75,0,0,0, 01:49:50.910,1.55E+12
137,31.49,25.31,30.48,-210.56,0,0,0, 01:49:50.922,1.55E+12
138,-212.86,-175.13,-188.48,-238.4,0,0,0, 01:49:50.922,1.55E+12
139,-65.11,-71.71,-62.43,-185.21,0,0,0, 01:49:50.938,1.55E+12
140,78.17,54.16,56.05,-191.28,0,0,0, 01:49:50.938,1.55E+12
141,-137.42,-109.14,-118.86,-213.78,0,0,0, 01:49:50.941,1.55E+12
142,-167.22,-152.38,-155.42,-205.8,0,0,0, 01:49:50.941,1.55E+12
143,76.45,50.37,64.84,-170.12,0,0,0, 01:49:50.952,1.55E+12
144,-56.89,-45.2,-53.6,-213.96,0,0,0, 01:49:50.952,1.55E+12
145,-219.94,-187.08,-190.38,-228.02,0,0,0, 01:49:50.967,1.55E+12
146,24.44,4.1,8.32,-170.82,0,0,0, 01:49:50.967,1.55E+12
147,39.3,30.27,27.57,-192.55,0,0,0, 01:49:50.971,1.55E+12
148,-207.14,-170.66,-178.31,-223.97,0,0,0, 01:49:50.971,1.55E+12
149,-67.6,-75.05,-65.5,-193.07,0,0,0, 01:49:50.982,1.55E+12
150,82.43,64.27,66.3,-181.09,0,0,0, 01:49:50.982,1.55E+12
151,-143.96,-107.75,-119.6,-214.98,0,0,0, 01:49:50.998,1.55E+12
152,-156.25,-140.42,-142.37,-197.46,0,0,0, 01:49:50.998,1.55E+12
153,86.62,51.95,59.62,-176.25,0,0,0, 01:49:51.000,1.55E+12
154,-58.44,-49.48,-50.36,-207.57,0,0,0, 01:49:51.000,1.55E+12
155,-206.91,-178.09,-188.45,-219.56,0,0,0, 01:49:51.012,1.55E+12
156,31.84,2.33,30.52,-172.89,0,0,0, 01:49:51.012,1.55E+12
157,28.88,30.38,27.97,-196.82,0,0,0, 01:49:51.027,1.55E+12
158,-206.39,-167.34,-181.29,-226.9,0,0,0, 01:49:51.027,1.55E+12
159,-58.26,-67.77,-61.13,-190.14,0,0,0, 01:49:51.029,1.55E+12
160,79.14,52.96,62.73,-187.26,0,0,0, 01:49:51.029,1.55E+12
161,-149.31,-113.75,-125.65,-217.83,0,0,0, 01:49:51.042,1.55E+12
162,-155.86,-138.49,-143.62,-205.47,0,0,0, 01:49:51.042,1.55E+12
163,69.34,42.09,54.77,-187.14,0,0,0, 01:49:51.058,1.55E+12
164,-58.47,-42.8,-50.52,-212.06,0,0,0, 01:49:51.058,1.55E+12
165,-198.09,-170,-170.14,-205.48,0,0,0, 01:49:51.059,1.55E+12
166,18.09,-1.15,10.45,-178.68,0,0,0, 01:49:51.059,1.55E+12
167,25.67,20.89,29.99,-196.06,0,0,0, 01:49:51.072,1.55E+12
168,-211.15,-171.4,-179.04,-223.32,0,0,0, 01:49:51.072,1.55E+12
169,-67.19,-77.43,-62.45,-186.27,0,0,0, 01:49:51.091,1.55E+12
170,67.67,49.27,51.45,-196.59,0,0,0, 01:49:51.091,1.55E+12
171,-157.14,-120.59,-132.2,-236.37,0,0,0, 01:49:51.094,1.55E+12
172,-165.87,-152.31,-149.75,-203.94,0,0,0, 01:49:51.094,1.55E+12
173,84.49,54.76,66.42,-176.97,0,0,0, 01:49:51.102,1.55E+12
174,-41.14,-27.81,-36.55,-201.26,0,0,0, 01:49:51.102,1.55E+12
175,-201.6,-174.39,-183.93,-199.56,0,0,0, 01:49:51.118,1.55E+12
176,30.44,5.59,23.01,-165.47,0,0,0, 01:49:51.118,1.55E+12
177,40.06,29.69,35.44,-194.65,0,0,0, 01:49:51.121,1.55E+12
178,-210.74,-174.26,-185.23,-220.31,0,0,0, 01:49:51.121,1.55E+12
179,-63.62,-75.7,-62.13,-185.21,0,0,0, 01:49:51.132,1.55E+12
180,83.55,62.73,70.66,-188.79,0,0,0, 01:49:51.132,1.55E+12
181,-141.2,-113.74,-132.77,-215.29,0,0,0, 01:49:51.148,1.55E+12
182,-153.51,-142.17,-131.86,-195.45,0,0,0, 01:49:51.148,1.55E+12
183,81,48.14,75.05,-179.62,0,0,0, 01:49:51.154,1.55E+12
184,-61.61,-50.39,-54.7,-208.1,0,0,0, 01:49:51.154,1.55E+12
185,-206.19,-181.04,-171.74,-210.63,0,0,0, 01:49:51.162,1.55E+12
186,35.3,8.81,25.43,-167.45,0,0,0, 01:49:51.162,1.55E+12
187,32.14,26.66,26.02,-189.63,0,0,0, 01:49:51.178,1.55E+12
188,-212.29,-172.39,-186.16,-225.73,0,0,0, 01:49:51.178,1.55E+12
189,-62.14,-68.93,-52.05,-187.55,0,0,0, 01:49:51.180,1.55E+12
190,71.03,50.4,54.13,-203.83,0,0,0, 01:49:51.180,1.55E+12
191,-151.13,-119.68,-128.39,-216.47,0,0,0, 01:49:51.192,1.55E+12
192,-154.78,-137.97,-139.04,-202.17,0,0,0, 01:49:51.192,1.55E+12
193,83.55,49.52,67.34,-168.68,0,0,0, 01:49:51.208,1.55E+12
194,-59.95,-42.79,-50.09,-201.93,0,0,0, 01:49:51.208,1.55E+12
195,-201.71,-174.35,-171.84,-212.58,0,0,0, 01:49:51.209,1.55E+12
196,18.62,-3.26,10.68,-184.66,0,0,0, 01:49:51.209,1.55E+12
197,26.36,25.17,21.16,-193.3,0,0,0, 01:49:51.221,1.55E+12
198,-208.49,-172.25,-181.46,-231.03,0,0,0, 01:49:51.221,1.55E+12
199,-59.4,-72.13,-60.77,-194.87,0,0,0, 01:49:51.238,1.55E+12
200,75.51,55.05,63.9,-181.54,0,0,0, 01:49:51.238,1.55E+12
0,-146.71,-114.37,-127.54,-226.93,0,0,0, 01:49:51.239,1.55E+12
1,-156.18,-138.48,-137.15,-196.7,0,0,0, 01:49:51.239,1.55E+12
2,81.82,53.04,65.55,-166.96,0,0,0, 01:49:51.239,1.55E+12
3,-66.47,-47.03,-60.65,-212.22,0,0,0, 01:49:51.252,1.55E+12
4,-199.76,-174.18,-172.33,-207.69,0,0,0, 01:49:51.252,1.55E+12
5,26.61,-6.12,13.7,-176.81,0,0,0, 01:49:51.267,1.55E+12
6,32.72,24.75,18.55,-201.69,0,0,0, 01:49:51.267,1.55E+12
7,-207.18,-168,-193.23,-213.91,0,0,0, 01:49:51.282,1.55E+12
8,-56.65,-67.71,-58.89,-188.22,0,0,0, 01:49:51.282,1.55E+12
9,73.75,55.55,63.45,-195.99,0,0,0, 01:49:51.285,1.55E+12
10,-154.02,-123.04,-136.97,-215.61,0,0,0, 01:49:51.285,1.55E+12
11,-148.29,-140.87,-137.23,-193.86,0,0,0, 01:49:51.297,1.55E+12
12,80.02,52.57,63.51,-167.3,0,0,0, 01:49:51.297,1.55E+12
13,-61.43,-54.6,-56.75,-209.16,0,0,0, 01:49:51.312,1.55E+12
14,-203.49,-176.57,-182.37,-210.41,0,0,0, 01:49:51.312,1.55E+12
15,36.09,7.84,23.06,-167.33,0,0,0, 01:49:51.315,1.55E+12
16,27.18,22.4,22.1,-193.67,0,0,0, 01:49:51.315,1.55E+12
17,-209.59,-171.66,-187.82,-225.16,0,0,0, 01:49:51.343,1.55E+12
18,-55.9,-69.56,-60.2,-191.47,0,0,0, 01:49:51.343,1.55E+12
19,74.64,52.92,60.17,-179.81,0,0,0, 01:49:51.345,1.55E+12
20,-145.13,-111.71,-127.74,-209.3,0,0,0, 01:49:51.345,1.55E+12
21,-141.93,-129,-120.71,-186.65,0,0,0, 01:49:51.345,1.55E+12
22,84.75,51.1,67.13,-165.43,0,0,0, 01:49:51.345,1.55E+12
23,-70.18,-59.38,-60.21,-209.78,0,0,0, 01:49:51.358,1.55E+12
24,-209.4,-174.21,-181.45,-203.77,0,0,0, 01:49:51.358,1.55E+12
25,34.27,6.5,16.22,-182.02,0,0,0, 01:49:51.372,1.55E+12
26,20.86,18.37,14.25,-203.87,0,0,0, 01:49:51.372,1.55E+12
27,-202.51,-164.26,-174.11,-212.62,0,0,0, 01:49:51.375,1.55E+12
28,-54,-62.49,-52.86,-181.76,0,0,0, 01:49:51.375,1.55E+12
29,84.7,61.34,67.16,-177.43,0,0,0, 01:49:51.387,1.55E+12
30,-147.14,-117.46,-129.97,-215.18,0,0,0, 01:49:51.387,1.55E+12
31,-146.45,-135.19,-132.07,-187.48,0,0,0, 01:49:51.403,1.55E+12
32,84.81,54.79,71.35,-159.28,0,0,0, 01:49:51.403,1.55E+12
33,-60.08,-40.88,-42.25,-197.11,0,0,0, 01:49:51.405,1.55E+12
34,-206.67,-176.33,-179.35,-207.37,0,0,0, 01:49:51.405,1.55E+12
35,24.62,3.11,27.49,-181.04,0,0,0, 01:49:51.417,1.55E+12
36,26.03,17.93,19.8,-201.99,0,0,0, 01:49:51.417,1.55E+12
37,-208.97,-175.62,-179.33,-211.61,0,0,0, 01:49:51.433,1.55E+12
38,-55.29,-60.81,-50.22,-178.25,0,0,0, 01:49:51.433,1.55E+12
39,81.37,63.18,71.74,-174.52,0,0,0, 01:49:51.435,1.55E+12
40,-162.93,-128.59,-131.07,-219.37,0,0,0, 01:49:51.435,1.55E+12
41,-147.07,-134.55,-127.86,-190.63,0,0,0, 01:49:51.447,1.55E+12
42,84.53,49.9,71.85,-177.69,0,0,0, 01:49:51.447,1.55E+12
43,-67.71,-53.09,-55.51,-211.65,0,0,0, 01:49:51.463,1.55E+12
44,-207.09,-182.54,-188.12,-219.94,0,0,0, 01:49:51.463,1.55E+12
45,43.19,18.62,31.99,-169.57,0,0,0, 01:49:51.465,1.55E+12
46,16.69,15.76,20.35,-206.14,0,0,0, 01:49:51.465,1.55E+12
47,-204.03,-170.17,-182.65,-201.35,0,0,0, 01:49:51.477,1.55E+12
48,-45.71,-60.76,-48.23,-171.78,0,0,0, 01:49:51.477,1.55E+12
49,76.87,51.63,62.88,-189.73,0,0,0, 01:49:51.493,1.55E+12
50,-151.88,-119.25,-127.45,-216.57,0,0,0, 01:49:51.493,1.55E+12
51,-135.96,-129.51,-122.72,-184.77,0,0,0, 01:49:51.496,1.55E+12
52,82.89,54.69,62.58,-170.95,0,0,0, 01:49:51.496,1.55E+12
53,-63.06,-48.99,-51.33,-198.51,0,0,0, 01:49:51.507,1.55E+12
54,-201.6,-177,-183.83,-216.38,0,0,0, 01:49:51.507,1.55E+12
55,29.81,14.39,28.64,-164.65,0,0,0, 01:49:51.523,1.55E+12
56,24.89,18.58,10.34,-195.3,0,0,0, 01:49:51.523,1.55E+12
57,-203.56,-169.25,-174.32,-212.45,0,0,0, 01:49:51.525,1.55E+12
58,-46.75,-60.16,-44.82,-166.62,0,0,0, 01:49:51.525,1.55E+12
59,73.68,55.93,66.04,-189.35,0,0,0, 01:49:51.537,1.55E+12
60,-148.03,-118.13,-135.39,-226.08,0,0,0, 01:49:51.537,1.55E+12
61,-144.93,-135.29,-135.29,-195.18,0,0,0, 01:49:51.553,1.55E+12
62,81.38,51.82,63.46,-175.69,0,0,0, 01:49:51.553,1.55E+12
63,-68.63,-43.29,-65.38,-212.34,0,0,0, 01:49:51.555,1.55E+12
64,-203.02,-173.82,-178.24,-208.98,0,0,0, 01:49:51.555,1.55E+12
65,38.01,7.09,24.98,-165.8,0,0,0, 01:49:51.583,1.55E+12
66,27.06,16.09,13,-194.9,0,0,0, 01:49:51.583,1.55E+12
67,-210.72,-178.59,-178.88,-216.56,0,0,0, 01:49:51.585,1.55E+12
68,-50.84,-64.7,-37.8,-182.17,0,0,0, 01:49:51.585,1.55E+12
69,77.68,53.47,62.1,-186.59,0,0,0, 01:49:51.585,1.55E+12
70,-158.75,-121.49,-141.72,-207.64,0,0,0, 01:49:51.585,1.55E+12
71,-142.87,-125.7,-121.46,-182.08,0,0,0, 01:49:51.596,1.55E+12
72,77.49,46.83,66.99,-166.25,0,0,0, 01:49:51.596,1.55E+12
73,-70.49,-50.13,-59.96,-210.91,0,0,0, 01:49:51.612,1.55E+12
74,-195.43,-166.73,-177.21,-201.62,0,0,0, 01:49:51.612,1.55E+12
75,44.04,20.47,37.49,-156.22,0,0,0, 01:49:51.614,1.55E+12
76,27.58,19.87,26,-183.14,0,0,0, 01:49:51.614,1.55E+12
77,-206.85,-172.2,-186.64,-212.38,0,0,0, 01:49:51.626,1.55E+12
78,-39.93,-55.82,-43.58,-173.72,0,0,0, 01:49:51.626,1.55E+12
79,74.97,56.26,56.7,-172.77,0,0,0, 01:49:51.643,1.55E+12
80,-151.63,-117.96,-129.73,-220.68,0,0,0, 01:49:51.643,1.55E+12
81,-133.09,-122.5,-123.3,-193.03,0,0,0, 01:49:51.645,1.55E+12
82,80.89,48.61,66.11,-172.98,0,0,0, 01:49:51.645,1.55E+12
83,-72.4,-54.01,-66.22,-198.21,0,0,0, 01:49:51.657,1.55E+12
84,-198.85,-175.1,-176.1,-210.6,0,0,0, 01:49:51.657,1.55E+12
85,35.79,15.33,22.7,-165.43,0,0,0, 01:49:51.673,1.55E+12
86,32.92,25.39,31.1,-186.01,0,0,0, 01:49:51.673,1.55E+12
87,-197.68,-161.39,-179.02,-209.48,0,0,0, 01:49:51.675,1.55E+12
88,-45.73,-51.54,-43.53,-174.34,0,0,0, 01:49:51.675,1.55E+12
89,81.56,58.11,64.72,-172.78,0,0,0, 01:49:51.686,1.55E+12
90,-148.16,-125.07,-127.56,-218.6,0,0,0, 01:49:51.686,1.55E+12
91,-147.85,-140.87,-136.76,-207.48,0,0,0, 01:49:51.702,1.55E+12
92,81.97,53.03,70.86,-168.48,0,0,0, 01:49:51.703,1.55E+12
93,-70.15,-47.86,-51.97,-204.43,0,0,0, 01:49:51.705,1.55E+12
94,-196.36,-172.46,-173.29,-202.3,0,0,0, 01:49:51.705,1.55E+12
95,40.4,17.44,39.31,-159.19,0,0,0, 01:49:51.717,1.55E+12
96,29.2,27.15,21.1,-187.51,0,0,0, 01:49:51.717,1.55E+12
97,-212.88,-175.51,-186.42,-215,0,0,0, 01:49:51.734,1.55E+12
98,-48.17,-60.43,-55.1,-191.97,0,0,0, 01:49:51.734,1.55E+12
99,64.54,46.23,47.18,-202.46,0,0,0, 01:49:51.735,1.55E+12
100,-169.18,-139.09,-152.33,-232.3,0,0,0, 01:49:51.735,1.55E+12
101,-158.42,-144.16,-145.44,-218.08,0,0,0, 01:49:51.747,1.55E+12
102,82.45,57.02,70.64,-166.95,0,0,0, 01:49:51.747,1.55E+12
103,-62.98,-43.92,-55.86,-196.93,0,0,0, 01:49:51.763,1.55E+12
104,-181.99,-152.26,-152.79,-184.09,0,0,0, 01:49:51.763,1.55E+12
105,52.11,22.81,42.6,-156.55,0,0,0, 01:49:51.765,1.55E+12
106,26.95,18.92,25.64,-183.8,0,0,0, 01:49:51.765,1.55E+12
